Enriched.GO.IDs	Enriched.GO.names	Network.Region.name	ORF.ID	Gene.ID
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGL209W	MIG2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR025W	CSI1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR025W	SNF7
GO:0042221	response to chemical	Cell polarity & morphogenesis	YAL023C	PMT2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR250W	GAD1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBL064C	PRX1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YFL014W	HSP12
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJL101C	GSH1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL154C	YCK2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR238W	FAR10
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR178W	STB5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOL067C	RTG1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL025C	SSN8
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL153C	GIM3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDL159W	STE7
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL091W	GLR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJR066W	TOR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR397C	AFG2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL116C	PRR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGL013C	PDR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YML127W	RSC9
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL188W	POS5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIL015W	BAR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJL073W	JEM1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR533C	HSP31
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDL047W	SIT4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL298W	CLA4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL069W	
GO:0042221	response to chemical	Cell polarity & morphogenesis	YER020W	GPA2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YER125W	RSP5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOL002C	IZH2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR176W	ECM5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR001C	NTH1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOR153W	PDR5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR346C	SVF1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YFL052W	ZNF1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJL157C	FAR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBL103C	RTG3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YFL031W	HAC1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBL021C	HAP3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOR018W	ROD1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJR004C	SAG1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGL166W	CUP2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR110C	CCW12
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR074C	SDD2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YEL066W	HPA3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNR047W	FPK1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCR084C	TUP1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBL016W	FUS3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJL176C	SWI3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCR091W	KIN82
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR111W	UBA4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR213W	UPC2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKR095W-A	PCC1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL059W	GRX5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDL138W	RGT2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJL034W	KAR2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR332W	MID2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBL055C	
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGR234W	YHB1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR417W	VPS36
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDL124W	
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR200W	BEM1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR043C	TRX1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YML116W	ATR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJL156C	SSY5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YML028W	TSA1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOR162C	YRR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR011W	LOT6
GO:0042221	response to chemical	Cell polarity & morphogenesis	YER042W	MXR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJR102C	VPS25
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIL131C	FKH1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR082C	UBC4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR030C	SLT2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDL190C	UFD2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YAL051W	OAF1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL231C	PDR16
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR183W	GND1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGR048W	UFD1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR216C	SKY1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR362W	STE11
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR093W	DNF2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL016W	SWI1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR216C	YBP1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL126W	YPK1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBL058W	SHP1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJR104C	SOD1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBL005W	PDR3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJL080C	SCP160
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLL021W	SPA2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOL148C	SPT20
GO:0042221	response to chemical	Cell polarity & morphogenesis	YFL026W	STE2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR079C	IRE1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPR198W	SGE1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YFL021W	GAT1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCR081W	SRB8
GO:0042221	response to chemical	Cell polarity & morphogenesis	YER149C	PEA2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHL027W	RIM101
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR296W	MHR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR214W	SCJ1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIR018W	YAP5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR085C	AFR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR048W	YHK8
GO:0042221	response to chemical	Cell polarity & morphogenesis	YFR026C	ULI1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR014C	GRX7
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR477W	SNF1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGR008C	STF2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGL058W	RAD6
GO:0042221	response to chemical	Cell polarity & morphogenesis	YFL061W	DDI2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL134C	
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKR064W	OAF3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIR037W	HYR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCR093W	CDC39
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR008C	FLR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR066C	NRG2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCL058C	FYV5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDL170W	UGA3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCR089W	FIG2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGL131C	SNT2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL026C	GPX1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOR113W	AZF1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL179W	PPQ1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR229C	CDC42
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL196W	OXR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YER124C	DSE1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL159C	ASI2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOL081W	IRA2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR372C	VPS74
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJR060W	CBF1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKR066C	CCP1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL074C	MLF3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCL055W	KAR4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGL032C	AGA2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL027W	CRZ1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL241C	ZWF1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR204W	MNL1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YEL052W	AFG1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOL082W	ATG19
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL178C	STE3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR049W	VMS1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIL030C	SSM4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR057W	YOS9
GO:0042221	response to chemical	Cell polarity & morphogenesis	YML007W	YAP1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGR023W	MTL1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGR271C-A	EFG1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL008C	ASI3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR453C	TSA2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YER133W	GLC7
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR169C	STB3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR207W	HRD3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR046C	ZTA1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YML057W	CMP2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL032C	IXR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCR021C	HSP30
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR289W	SNF5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR055C	CUP1-2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIL005W	EPS1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKR034W	DAL80
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCR102C	
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL256C	CLN2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR037C	MSN2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR423C	CAD1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGR198W	YPP1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL099C	OCA1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR067C	UBX4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL143W	LTV1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL053W	MSG5
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL048C	ELM1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR052W	FAR3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL314W	DAL82
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR179C	CSN9
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHL007C	STE20
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR029C	YHI9
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCL026C-A	FRM2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL173C	MDG1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YFL033C	RIM15
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNR070W	PDR18
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL248C	GAL4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YNL155W	CUZ1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR239C	ERT1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIL101C	XBP1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCL027W	FUS1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YKL086W	SRX1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR006W	UGA2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDL020C	RPN4
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR205W	SCH9
GO:0042221	response to chemical	Cell polarity & morphogenesis	YER040W	GLN3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGR040W	KSS1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIR023W	DAL81
GO:0042221	response to chemical	Cell polarity & morphogenesis	YER028C	MIG3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDL223C	HBT1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJL082W	IML2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPR026W	ATH1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YIL120W	QDR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR101C	FES1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR513W	GRX2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YJR090C	GRR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR057W	MNL2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR216W	ADR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR098C	GRX3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YBR201W	DER1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YPL239W	YAR1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR028C	REG1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR075W	PPH3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YLR109W	AHP1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YMR264W	CUE1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGL162W	SUT1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YHR104W	GRE3
GO:0042221	response to chemical	Cell polarity & morphogenesis	YCL052C	PBN1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YGR177C	ATF2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YAL058W	CNE1
GO:0042221	response to chemical	Cell polarity & morphogenesis	YOL111C	MDY2
GO:0042221	response to chemical	Cell polarity & morphogenesis	YDR276C	PMP3
